,BNF_CODE,TOTAL_QUANTITY,POSTCODE,YEAR_MONTH,UNIDENTIFIED,PRACTICE_NAME,ICB_NAME,BNF_CHAPTER_PLUS_CODE,ICB_CODE,ACTUAL_COST,QUANTITY,REGIONAL_OFFICE_CODE,ITEMS,ADDRESS_4,ADDRESS_1,ADDRESS_2,ADDRESS_3,BNF_CHEMICAL_SUBSTANCE,ADQUSAGE,PCO_CODE,REGIONAL_OFFICE_NAME,NIC,CHEMICAL_SUBSTANCE_BNF_DESCR,PRACTICE_CODE,PCO_NAME,BNF_DESCRIPTION
1054,0601023AGAAABAB,756.0,E1 2QA,202411,False,CITY SQUARE MEDICAL GROUP,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,938.63095,84.0,Y56,9,LONDON,14 DEANCROSS STREET,,,0601023AG,0.0,A3A8R,LONDON,987.93,Dapagliflozin,F84114,NHS NORTH EAST LONDON ICB - A3A8R,Dapagliflozin 10mg tablets
1055,0601022B0AAAVAV,84.0,E1 8ZF,202411,False,GOODMAN'S FIELD HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,7.4688,7.0,Y56,12,LONDON,11 STABLE WALK,,,0601022B0,56.0,A3A8R,LONDON,6.12,Metformin hydrochloride,F84039,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 1g modified-release tablets
1056,0601023AGAAABAB,1778.0,E3 3FF,202411,False,ST ANDREWS HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,2236.41132,7.0,Y56,254,LONDON,2 HANNAFORD WALK,,BOW,0601023AG,0.0,A3A8R,LONDON,2324.1,Dapagliflozin,Y03023,NHS NORTH EAST LONDON ICB - A3A8R,Dapagliflozin 10mg tablets
1057,0601022B0AAASAS,112.0,E3 5JD,202411,False,TREDEGAR PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,5.0048,56.0,Y56,2,LONDON,35 ST.STEPHENS ROAD,BOW,,0601022B0,37.33333,A3A8R,LONDON,4.98,Metformin hydrochloride,F84696,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg modified-release tablets
1058,0601022B0AAASAS,98.0,E1 2QA,202411,False,CITY SQUARE MEDICAL GROUP,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,5.9136,7.0,Y56,14,LONDON,14 DEANCROSS STREET,,,0601022B0,32.66667,A3A8R,LONDON,4.34,Metformin hydrochloride,F84114,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg modified-release tablets
1059,0601022B0AAABAB,240.0,E1 2QA,202411,False,CITY SQUARE MEDICAL GROUP,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,4.50432,240.0,Y56,1,LONDON,14 DEANCROSS STREET,,,0601022B0,80.0,A3A8R,LONDON,5.49,Metformin hydrochloride,F84114,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
1060,0601022B0AAADAD,112.0,E1 8ZF,202411,False,GOODMAN'S FIELD HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,1.32078,56.0,Y56,2,LONDON,11 STABLE WALK,,,0601022B0,63.46667,A3A8R,LONDON,1.62,Metformin hydrochloride,F84039,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 850mg tablets
1061,0601022B0AAARAR,1200.0,E1 8ZF,202411,False,GOODMAN'S FIELD HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,162.7448,600.0,Y56,2,LONDON,11 STABLE WALK,,,0601022B0,80.0,A3A8R,LONDON,162.72,Metformin hydrochloride,F84039,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg/5ml oral solution sugar free
1062,0601022B0AAABAB,1344.0,E14 8HQ,202411,False,THE LIMEHOUSE PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,24.72436,112.0,Y56,12,LONDON,GILL STREET HEALTH CENTRE,11 GILL STREET,POPLAR,0601022B0,448.0,A3A8R,LONDON,30.72,Metformin hydrochloride,F84054,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
1063,0601022B0AAABAB,4256.0,E1 4FG,202411,False,HARFORD HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,78.0582,224.0,Y56,19,LONDON,HARFORD HEALTH CENTRE,115 HARFORD STREET,,0601022B0,1418.66667,A3A8R,LONDON,97.28,Metformin hydrochloride,F84087,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
1064,0601022B0AAARAR,1120.0,E3 2LR,202411,False,RUSTON STREET CLINIC,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,152.1048,560.0,Y56,2,LONDON,RUSTON STREET CLINIC,RUSTON STREET,BOW,0601022B0,74.66667,A3A8R,LONDON,151.88,Metformin hydrochloride,F84030,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg/5ml oral solution sugar free
1065,0601022B0AAABAB,1008.0,E14 3BQ,202411,False,ISLAND HEALTH,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,18.50607,168.0,Y56,6,LONDON,ISLAND HEALTH,145 EAST FERRY ROAD,ISLE OF DOGS,0601022B0,336.0,A3A8R,LONDON,23.04,Metformin hydrochloride,F84710,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
1066,0601022B0AAABAB,2184.0,E14 6PG,202411,False,THE CHRISP STREET HTH CTR,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,40.09648,168.0,Y56,13,LONDON,THE CHRISP STREET HTH CTR,100 CHRISP STREET,,0601022B0,728.0,A3A8R,LONDON,49.92,Metformin hydrochloride,F84062,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
1067,0601022B0AAABAB,2856.0,E14 8HQ,202411,False,THE LIMEHOUSE PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,52.43386,168.0,Y56,17,LONDON,GILL STREET HEALTH CENTRE,11 GILL STREET,POPLAR,0601022B0,952.0,A3A8R,LONDON,65.28,Metformin hydrochloride,F84054,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
1068,0601022B0AAABAB,1456.0,E14 9WU,202411,False,DOCKLANDS MEDICAL CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,26.78472,112.0,Y56,13,LONDON,DOCKLANDS MEDICAL CENTRE,100 SPINDRIFT AVENUE,ISLE OF DOGS,0601022B0,485.33333,A3A8R,LONDON,33.28,Metformin hydrochloride,F84656,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
1069,0601022B0AAABAB,11872.0,E3 5ED,202411,False,ST.STEPHENS HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,218.39848,112.0,Y56,106,LONDON,ST.STEPHENS HEALTH CENTRE,BOW COMMUNITY HALL,WILLIAM PLACE,0601022B0,3957.33333,A3A8R,LONDON,271.36,Metformin hydrochloride,F84034,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
1070,0601022B0AAAYAY,450.0,E14 3BQ,202411,False,ISLAND HEALTH,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,384.5824,450.0,Y56,1,LONDON,ISLAND HEALTH,145 EAST FERRY ROAD,ISLE OF DOGS,0601022B0,60.0,A3A8R,LONDON,384.57,Metformin hydrochloride,F84710,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 1g/5ml oral solution sugar free
1071,0601022B0AAASAS,3136.0,E14 3BQ,202411,False,ISLAND HEALTH,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,139.6136,224.0,Y56,14,LONDON,ISLAND HEALTH,145 EAST FERRY ROAD,ISLE OF DOGS,0601022B0,1045.33333,A3A8R,LONDON,139.44,Metformin hydrochloride,F84710,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg modified-release tablets
1072,0601022B0AAABAB,980.0,E14 3BQ,202411,False,ISLAND HEALTH,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,25.78768,14.0,Y56,70,LONDON,ISLAND HEALTH,145 EAST FERRY ROAD,ISLE OF DOGS,0601022B0,326.66667,A3A8R,LONDON,22.4,Metformin hydrochloride,F84710,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
1073,0601022B0AAABAB,336.0,E14 8HQ,202411,False,THE LIMEHOUSE PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,7.94229,21.0,Y56,16,LONDON,GILL STREET HEALTH CENTRE,11 GILL STREET,POPLAR,0601022B0,112.0,A3A8R,LONDON,7.68,Metformin hydrochloride,F84054,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
1074,0601022B0AAABAB,196.0,E14 8JH,202411,False,THE BARKANTINE PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,6.73114,7.0,Y56,28,LONDON,BARKANTINE CENTRE,121 WESTFERRY ROAD,,0601022B0,65.33333,A3A8R,LONDON,4.48,Metformin hydrochloride,F84747,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
1075,0601022B0AAADAD,280.0,E1 0LS,202411,False,THE JUBILEE STREET PRACTICE LTD,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,3.25234,280.0,Y56,1,LONDON,JUBILEE STREET PRACTICE,368-374 COMMERCIAL ROAD,,0601022B0,158.66667,A3A8R,LONDON,4.05,Metformin hydrochloride,F84031,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 850mg tablets
1076,0601022B0BPAAAS,98.0,E1 8ZF,202411,False,GOODMAN'S FIELD HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,4.77674,14.0,Y56,7,LONDON,11 STABLE WALK,,,0601022B0,32.66667,A3A8R,LONDON,4.2,Metformin hydrochloride,F84039,NHS NORTH EAST LONDON ICB - A3A8R,Yaltormin SR 500mg tablets
1077,0601022B0AAARAR,300.0,E2 7QU,202411,False,STROUTS PLACE MEDICAL CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,40.6924,300.0,Y56,1,LONDON,"MED CTR, 3 STROUTS PLACE",PELTER STREET,,0601022B0,20.0,A3A8R,LONDON,40.68,Metformin hydrochloride,F84051,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg/5ml oral solution sugar free
1078,0601023AGAAABAB,2072.0,E3 5ED,202411,False,ST.STEPHENS HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,2572.69702,56.0,Y56,37,LONDON,ST.STEPHENS HEALTH CENTRE,BOW COMMUNITY HALL,WILLIAM PLACE,0601023AG,0.0,A3A8R,LONDON,2707.66,Dapagliflozin,F84034,NHS NORTH EAST LONDON ICB - A3A8R,Dapagliflozin 10mg tablets
1079,0601022B0AAABAB,200.0,E14 0EY,202411,False,GOUGH WALK PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,3.76833,200.0,Y56,1,LONDON,NEWBY PLCE HLTH WELLBEING,21 NEWBY PLACE,,0601022B0,66.66667,A3A8R,LONDON,4.57,Metformin hydrochloride,F84025,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
1080,0601022B0AAAWAW,60.0,E14 3BQ,202411,False,ISLAND HEALTH,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,11.98222,60.0,Y56,1,LONDON,ISLAND HEALTH,145 EAST FERRY ROAD,ISLE OF DOGS,0601022B0,20.0,A3A8R,LONDON,12.6,Metformin hydrochloride,F84710,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg oral powder sachets sugar free
1081,0601022B0AAASAS,252.0,E14 8HQ,202411,False,THE LIMEHOUSE PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,11.3224,252.0,Y56,1,LONDON,GILL STREET HEALTH CENTRE,11 GILL STREET,POPLAR,0601022B0,84.0,A3A8R,LONDON,11.21,Metformin hydrochloride,F84054,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg modified-release tablets
1082,0601022B0AAABAB,192.0,E14 8HQ,202411,False,THE LIMEHOUSE PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,3.62434,192.0,Y56,1,LONDON,GILL STREET HEALTH CENTRE,11 GILL STREET,POPLAR,0601022B0,64.0,A3A8R,LONDON,4.39,Metformin hydrochloride,F84054,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
1083,0601022B0AAABAB,252.0,E2 6JA,202411,False,THE BLITHEHALE MED.CTR.,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,4.62032,252.0,Y56,1,LONDON,BLITHEHALE HEALTH CENTRE,10-22 DUNBRIDGE STREET,,0601022B0,84.0,A3A8R,LONDON,5.76,Metformin hydrochloride,F84718,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
1084,0601022B0AAABAB,224.0,E2 6JA,202411,False,THE BLITHEHALE MED.CTR.,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,7.69273,7.0,Y56,32,LONDON,BLITHEHALE HEALTH CENTRE,10-22 DUNBRIDGE STREET,,0601022B0,74.66667,A3A8R,LONDON,5.12,Metformin hydrochloride,F84718,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
1085,0601023AGAAABAB,168.0,E3 5ED,202411,False,ST.STEPHENS HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,208.58466,84.0,Y56,2,LONDON,ST.STEPHENS HEALTH CENTRE,BOW COMMUNITY HALL,WILLIAM PLACE,0601023AG,0.0,A3A8R,LONDON,219.54,Dapagliflozin,F84034,NHS NORTH EAST LONDON ICB - A3A8R,Dapagliflozin 10mg tablets
1086,0601022B0AAASAS,4480.0,E14 0EY,202411,False,GOUGH WALK PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,199.448,224.0,Y56,20,LONDON,NEWBY PLCE HLTH WELLBEING,21 NEWBY PLACE,,0601022B0,1493.33333,A3A8R,LONDON,199.2,Metformin hydrochloride,F84025,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg modified-release tablets
1087,0601022B0AAABAB,16.0,E14 3BQ,202411,False,ISLAND HEALTH,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,0.73759,4.0,Y56,4,LONDON,ISLAND HEALTH,145 EAST FERRY ROAD,ISLE OF DOGS,0601022B0,5.33333,A3A8R,LONDON,0.36,Metformin hydrochloride,F84710,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
1088,0601022B0AAABAB,2576.0,E14 3PG,202411,False,ROSERTON STREET SURGERY,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,47.38835,112.0,Y56,23,LONDON,THE ISLAND MEDICAL CENTRE,ROSERTON STREET,,0601022B0,858.66667,A3A8R,LONDON,58.88,Metformin hydrochloride,F84647,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
1089,0601023AGAAAAAA,238.0,E1 0LS,202411,False,THE JUBILEE STREET PRACTICE LTD,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,299.36214,7.0,Y56,34,LONDON,JUBILEE STREET PRACTICE,368-374 COMMERCIAL ROAD,,0601023AG,0.0,A3A8R,LONDON,311.1,Dapagliflozin,F84031,NHS NORTH EAST LONDON ICB - A3A8R,Dapagliflozin 5mg tablets
1090,0601022B0AAADAD,168.0,E1 1BU,202411,False,ALBION HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,3.26877,14.0,Y56,12,LONDON,ALBION HEALTH CENTRE,333 WHITECHAPEL ROAD,WHITECHAPEL,0601022B0,95.2,A3A8R,LONDON,2.4,Metformin hydrochloride,F84012,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 850mg tablets
1091,0601022B0AAATAT,112.0,E1 2QA,202411,False,CITY SQUARE MEDICAL GROUP,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,12.17222,112.0,Y56,1,LONDON,14 DEANCROSS STREET,,,0601022B0,56.0,A3A8R,LONDON,12.8,Metformin hydrochloride,F84114,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 750mg modified-release tablets
1092,0601022B0AAASAS,3584.0,E1 4DG,202411,False,XX PLACE HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,159.5584,224.0,Y56,16,LONDON,XX PLACE HEALTH CENTRE,BANCROFT ROAD,,0601022B0,1194.66667,A3A8R,LONDON,159.36,Metformin hydrochloride,F84122,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg modified-release tablets
1093,0601022B0AAABAB,1120.0,E3 2AT,202411,False,HARLEY GROVE MEDICAL CTR.,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,20.72763,56.0,Y56,20,LONDON,HARLEY GROVE MEDICAL CTR,15 HARLEY GROVE,,0601022B0,373.33333,A3A8R,LONDON,25.6,Metformin hydrochloride,F84044,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
1094,0601022B0AAASAS,4368.0,E3 3FF,202411,False,ST ANDREWS HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,194.3812,336.0,Y56,13,LONDON,2 HANNAFORD WALK,,BOW,0601022B0,1456.0,A3A8R,LONDON,194.22,Metformin hydrochloride,Y03023,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg modified-release tablets
1095,0601022B0AAASAS,1344.0,E14 9WU,202411,False,DOCKLANDS MEDICAL CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,59.9088,112.0,Y56,12,LONDON,DOCKLANDS MEDICAL CENTRE,100 SPINDRIFT AVENUE,ISLE OF DOGS,0601022B0,448.0,A3A8R,LONDON,59.76,Metformin hydrochloride,F84656,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg modified-release tablets
1096,0601022B0BMABAS,112.0,E14 9WU,202411,False,DOCKLANDS MEDICAL CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,6.5863,112.0,Y56,1,LONDON,DOCKLANDS MEDICAL CENTRE,100 SPINDRIFT AVENUE,ISLE OF DOGS,0601022B0,37.33333,A3A8R,LONDON,6.92,Metformin hydrochloride,F84656,NHS NORTH EAST LONDON ICB - A3A8R,Sukkarto SR 500mg tablets
1097,0601022B0AAADAD,756.0,E1 4DG,202411,False,XX PLACE HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,9.09704,252.0,Y56,3,LONDON,XX PLACE HEALTH CENTRE,BANCROFT ROAD,,0601022B0,428.4,A3A8R,LONDON,10.95,Metformin hydrochloride,F84122,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 850mg tablets
1098,0601022B0AAAVAV,1120.0,E1 4DG,202411,False,XX PLACE HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,82.324,112.0,Y56,10,LONDON,XX PLACE HEALTH CENTRE,BANCROFT ROAD,,0601022B0,746.66667,A3A8R,LONDON,82.2,Metformin hydrochloride,F84122,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 1g modified-release tablets
1099,0601022B0AAASAS,56.0,E1 8ZF,202411,False,GOODMAN'S FIELD HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,3.3792,7.0,Y56,8,LONDON,11 STABLE WALK,,,0601022B0,18.66667,A3A8R,LONDON,2.48,Metformin hydrochloride,F84039,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg modified-release tablets
1100,0601022B0AAAVAV,588.0,E1 8ZF,202411,False,GOODMAN'S FIELD HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,47.9808,14.0,Y56,42,LONDON,11 STABLE WALK,,,0601022B0,392.0,A3A8R,LONDON,43.26,Metformin hydrochloride,F84039,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 1g modified-release tablets
1101,0601022B0AAAVAV,280.0,E3 3FF,202411,False,ST ANDREWS HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,22.848,14.0,Y56,20,LONDON,2 HANNAFORD WALK,,BOW,0601022B0,186.66667,A3A8R,LONDON,20.6,Metformin hydrochloride,Y03023,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 1g modified-release tablets
1102,0601022B0AAASAS,336.0,E14 0EY,202411,False,GOUGH WALK PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,14.9524,336.0,Y56,1,LONDON,NEWBY PLCE HLTH WELLBEING,21 NEWBY PLACE,,0601022B0,112.0,A3A8R,LONDON,14.94,Metformin hydrochloride,F84025,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg modified-release tablets
1103,0601022B0AAADAD,112.0,E14 0XA,202411,False,ABERFELDY PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,1.30838,112.0,Y56,1,LONDON,ABERFELDY H&W CENTRE,19 ABERFELDY SQUARE,,0601022B0,63.46667,A3A8R,LONDON,1.62,Metformin hydrochloride,F84698,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 850mg tablets
1104,0601022B0AAABAB,352.0,E14 8HQ,202411,False,THE LIMEHOUSE PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,6.55228,352.0,Y56,1,LONDON,GILL STREET HEALTH CENTRE,11 GILL STREET,POPLAR,0601022B0,117.33333,A3A8R,LONDON,8.05,Metformin hydrochloride,F84054,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
1105,0601022B0AAAVAV,3472.0,E14 8JH,202411,False,THE BARKANTINE PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,255.2044,112.0,Y56,31,LONDON,BARKANTINE CENTRE,121 WESTFERRY ROAD,,0601022B0,2314.66666,A3A8R,LONDON,254.82,Metformin hydrochloride,F84747,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 1g modified-release tablets
1106,0601022B0AAABAB,19264.0,E14 8JH,202411,False,THE BARKANTINE PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,353.31605,224.0,Y56,86,LONDON,BARKANTINE CENTRE,121 WESTFERRY ROAD,,0601022B0,6421.33333,A3A8R,LONDON,440.32,Metformin hydrochloride,F84747,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
1107,0601022B0AAABAB,2352.0,E14 8JH,202411,False,THE BARKANTINE PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,43.18082,168.0,Y56,14,LONDON,BARKANTINE CENTRE,121 WESTFERRY ROAD,,0601022B0,784.0,A3A8R,LONDON,53.76,Metformin hydrochloride,F84747,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
1108,0601022B0AAADAD,308.0,E1 0LS,202411,False,THE JUBILEE STREET PRACTICE LTD,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,5.99274,14.0,Y56,22,LONDON,JUBILEE STREET PRACTICE,368-374 COMMERCIAL ROAD,,0601022B0,174.53333,A3A8R,LONDON,4.4,Metformin hydrochloride,F84031,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 850mg tablets
1109,0601022B0AAABAB,60.0,E1 0LS,202411,False,THE JUBILEE STREET PRACTICE LTD,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,1.20838,60.0,Y56,1,LONDON,JUBILEE STREET PRACTICE,368-374 COMMERCIAL ROAD,,0601022B0,20.0,A3A8R,LONDON,1.37,Metformin hydrochloride,F84031,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
1110,0601023AGAAAAAA,84.0,E2 6JA,202411,False,THE BLITHEHALE MED.CTR.,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,104.31713,28.0,Y56,3,LONDON,BLITHEHALE HEALTH CENTRE,10-22 DUNBRIDGE STREET,,0601023AG,0.0,A3A8R,LONDON,109.77,Dapagliflozin,F84718,NHS NORTH EAST LONDON ICB - A3A8R,Dapagliflozin 5mg tablets
1111,0601022B0AAABAB,504.0,E3 4NE,202411,False,WELLINGTON WAY HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,13.26223,14.0,Y56,36,LONDON,WELLINGTON WY HLTH CENTRE,1A WELLINGTON WAY,,0601022B0,168.0,A3A8R,LONDON,11.52,Metformin hydrochloride,F84118,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
1112,0601022B0AAASAS,2100.0,E3 5ED,202411,False,ST.STEPHENS HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,102.18,28.0,Y56,75,LONDON,ST.STEPHENS HEALTH CENTRE,BOW COMMUNITY HALL,WILLIAM PLACE,0601022B0,700.0,A3A8R,LONDON,93.75,Metformin hydrochloride,F84034,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg modified-release tablets
1113,0601022B0AAATAT,56.0,E14 0EY,202411,False,GOUGH WALK PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,6.09231,56.0,Y56,1,LONDON,NEWBY PLCE HLTH WELLBEING,21 NEWBY PLACE,,0601022B0,28.0,A3A8R,LONDON,6.4,Metformin hydrochloride,F84025,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 750mg modified-release tablets
1114,0601022B0AAAVAV,1456.0,E14 8HQ,202411,False,THE LIMEHOUSE PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,118.8096,14.0,Y56,104,LONDON,GILL STREET HEALTH CENTRE,11 GILL STREET,POPLAR,0601022B0,970.66667,A3A8R,LONDON,107.12,Metformin hydrochloride,F84054,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 1g modified-release tablets
1115,0601022B0AAASAS,392.0,E14 8JH,202411,False,THE BARKANTINE PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,19.0736,28.0,Y56,14,LONDON,BARKANTINE CENTRE,121 WESTFERRY ROAD,,0601022B0,130.66667,A3A8R,LONDON,17.5,Metformin hydrochloride,F84747,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg modified-release tablets
